,Year,Country of origin,Country of asylum,Refugees under UNHCR's mandate,Asylum-seekers,IDPs of concern to UNHCR
26194,2021,Syrian Arab Rep.,Sweden,115233,1510,0
26195,2021,United Rep. of Tanzania,Sweden,65,39,0
26196,2021,Thailand,Sweden,0,10,0
26197,2021,Tajikistan,Sweden,62,25,0
26198,2021,Turkmenistan,Sweden,16,10,0
26199,2021,Tunisia,Sweden,44,45,0
26200,2021,Türkiye,Sweden,2303,539,0
26201,2021,United Arab Emirates,Sweden,5,0,0
26202,2021,Uganda,Sweden,748,79,0
26203,2021,Ukraine,Sweden,226,334,0
26204,2021,United States of America,Sweden,21,7,0
26205,2021,Uzbekistan,Sweden,495,453,0
26206,2021,Venezuela (Bolivarian Republic of),Sweden,41,41,0
26207,2021,Yemen,Sweden,1727,62,0
26208,2021,Zambia,Sweden,13,0,0
26209,2021,Zimbabwe,Sweden,16,5,0
26210,2021,Stateless,Sweden,21762,560,0
26211,2021,Unknown ,Sweden,537,278,0
26212,2021,Afghanistan,Switzerland,15060,1500,0
26213,2021,Albania,Switzerland,114,51,0
26214,2021,Algeria,Switzerland,173,211,0
26215,2021,Angola,Switzerland,703,46,0
26216,2021,Egypt,Switzerland,140,11,0
26217,2021,Armenia,Switzerland,163,24,0
26218,2021,Azerbaijan,Switzerland,207,70,0
26219,2021,Burundi,Switzerland,189,5,0
26220,2021,Benin,Switzerland,24,0,0
26221,2021,Bangladesh,Switzerland,43,7,0
26222,2021,Burkina Faso,Switzerland,22,0,0
26223,2021,Belarus,Switzerland,52,19,0
26224,2021,Brazil,Switzerland,14,0,0
26225,2021,Bosnia and Herzegovina,Switzerland,1483,12,0
26226,2021,Bulgaria,Switzerland,5,0,0
26227,2021,Cambodia,Switzerland,279,0,0
26228,2021,Central African Rep.,Switzerland,19,0,0
26229,2021,Chad,Switzerland,35,14,0
26230,2021,China,Switzerland,2443,76,0
26231,2021,Chile,Switzerland,9,0,0
26232,2021,Cameroon,Switzerland,201,39,0
26233,2021,Congo,Switzerland,49,5,0
26234,2021,Dem. Rep. of the Congo,Switzerland,1204,65,0
26235,2021,Colombia,Switzerland,288,98,0
26236,2021,Cuba,Switzerland,41,7,0
26237,2021,Czechia,Switzerland,5,0,0
26238,2021,Djibouti,Switzerland,17,0,0
26239,2021,Ecuador,Switzerland,5,0,0
26240,2021,Equatorial Guinea,Switzerland,5,0,0
26241,2021,Eritrea,Switzerland,38588,278,0
26242,2021,Ethiopia,Switzerland,1781,146,0
26243,2021,France,Switzerland,8,0,0
26244,2021,Gabon,Switzerland,5,0,0
26245,2021,Gambia,Switzerland,53,12,0
26246,2021,United Kingdom of Great Britain and Northern Ireland,Switzerland,5,0,0
26247,2021,Georgia,Switzerland,243,192,0
26248,2021,Germany,Switzerland,5,0,0
26249,2021,Ghana,Switzerland,23,15,0
26250,2021,Guinea-Bissau,Switzerland,47,0,0
26251,2021,Guatemala,Switzerland,7,0,0
26252,2021,Guinea,Switzerland,188,27,0
26253,2021,Honduras,Switzerland,5,7,0
26254,2021,Croatia,Switzerland,16,0,0
26255,2021,Hungary,Switzerland,5,0,0
26256,2021,Cote d'Ivoire,Switzerland,198,17,0
26257,2021,India,Switzerland,33,9,0
26258,2021,Indonesia,Switzerland,0,5,0
26259,2021,Iran (Islamic Rep. of),Switzerland,2246,675,0
26260,2021,Iraq,Switzerland,4488,445,0
26261,2021,Israel,Switzerland,5,0,0
26262,2021,Italy,Switzerland,6,5,0
26263,2021,Jamaica,Switzerland,7,0,0
26264,2021,Jordan,Switzerland,57,7,0
26265,2021,Kazakhstan,Switzerland,28,9,0
26266,2021,Kenya,Switzerland,42,0,0
26267,2021,Kyrgyzstan,Switzerland,16,11,0
26268,2021,Lao People's Dem. Rep.,Switzerland,107,0,0
26269,2021,Liberia,Switzerland,32,0,0
26270,2021,Libya,Switzerland,304,33,0
26271,2021,Lebanon,Switzerland,47,23,0
26272,2021,Sri Lanka,Switzerland,6059,659,0
26273,2021,Madagascar,Switzerland,5,0,0
26274,2021,Mauritania,Switzerland,9,0,0
26275,2021,North Macedonia,Switzerland,155,31,0
26276,2021,Rep. of Moldova,Switzerland,10,0,0
26277,2021,Mali,Switzerland,33,5,0
26278,2021,Mongolia,Switzerland,176,9,0
26279,2021,Morocco,Switzerland,85,96,0
26280,2021,Montenegro,Switzerland,51,9,0
26281,2021,Myanmar,Switzerland,41,5,0
26282,2021,Nepal,Switzerland,18,5,0
26283,2021,Netherlands,Switzerland,5,0,0
26284,2021,Niger,Switzerland,8,0,0
26285,2021,Nicaragua,Switzerland,7,8,0
26286,2021,Nigeria,Switzerland,282,71,0
26287,2021,Pakistan,Switzerland,296,95,0
26288,2021,Paraguay,Switzerland,5,0,0
26289,2021,Peru,Switzerland,5,5,0
26290,2021,Philippines,Switzerland,12,0,0
26291,2021,Portugal,Switzerland,5,0,0
26292,2021,Romania,Switzerland,14,0,0
26293,2021,South Africa,Switzerland,7,0,0
26294,2021,Russian Federation,Switzerland,738,77,0
26295,2021,Rwanda,Switzerland,103,11,0
26296,2021,El Salvador,Switzerland,8,5,0
26297,2021,Saudi Arabia,Switzerland,18,5,0
26298,2021,Serbia and Kosovo: S/RES/1244 (1999),Switzerland,2110,44,0
26299,2021,Senegal,Switzerland,66,11,0
26300,2021,Sierra Leone,Switzerland,39,5,0
26301,2021,Somalia,Switzerland,4459,150,0
26302,2021,Spain,Switzerland,5,0,0
26303,2021,Viet Nam,Switzerland,760,0,0
26304,2021,Sudan,Switzerland,525,13,0
26305,2021,South Sudan,Switzerland,53,0,0
26306,2021,Syrian Arab Rep.,Switzerland,20146,255,0
26307,2021,United Rep. of Tanzania,Switzerland,14,0,0
26308,2021,Tajikistan,Switzerland,26,5,0
26309,2021,Turkmenistan,Switzerland,5,0,0
26310,2021,Togo,Switzerland,527,12,0
26311,2021,Tunisia,Switzerland,177,38,0
26312,2021,Türkiye,Switzerland,7234,1118,0
26313,2021,Uganda,Switzerland,58,20,0
26314,2021,Ukraine,Switzerland,91,29,0
26315,2021,Uzbekistan,Switzerland,57,0,0
26316,2021,Venezuela (Bolivarian Republic of),Switzerland,53,45,0
26317,2021,Western Sahara,Switzerland,8,0,0
26318,2021,Yemen,Switzerland,345,13,0
26319,2021,Zimbabwe,Switzerland,9,6,0
26320,2021,Stateless,Switzerland,671,0,0
26321,2021,Unknown ,Switzerland,1649,73,0
26322,2021,Afghanistan,Syrian Arab Rep.,1119,30,0
26323,2021,Algeria,Syrian Arab Rep.,5,0,0
26324,2021,Egypt,Syrian Arab Rep.,32,10,0
26325,2021,Bahrain,Syrian Arab Rep.,0,5,0
26326,2021,Burkina Faso,Syrian Arab Rep.,0,5,0
26327,2021,Chad,Syrian Arab Rep.,9,6,0
26328,2021,Eritrea,Syrian Arab Rep.,19,0,0
26329,2021,Ethiopia,Syrian Arab Rep.,12,0,0
26330,2021,Guinea,Syrian Arab Rep.,54,5,0
26331,2021,Iran (Islamic Rep. of),Syrian Arab Rep.,43,12,0
26332,2021,Iraq,Syrian Arab Rep.,11394,8406,0
26333,2021,Jordan,Syrian Arab Rep.,19,0,0
26334,2021,Libya,Syrian Arab Rep.,9,10,0
26335,2021,Lebanon,Syrian Arab Rep.,24,10,0
26336,2021,Sri Lanka,Syrian Arab Rep.,0,5,0
26337,2021,Morocco,Syrian Arab Rep.,0,5,0
26338,2021,Pakistan,Syrian Arab Rep.,221,5,0
26339,2021,Saudi Arabia,Syrian Arab Rep.,6,0,0
26340,2021,Sierra Leone,Syrian Arab Rep.,20,0,0
26341,2021,Somalia,Syrian Arab Rep.,345,22,0
26342,2021,Sudan,Syrian Arab Rep.,726,82,0
26343,2021,South Sudan,Syrian Arab Rep.,74,0,0
26344,2021,Syrian Arab Rep.,Syrian Arab Rep.,0,0,6865308
26345,2021,United Rep. of Tanzania,Syrian Arab Rep.,0,7,0
26346,2021,Tunisia,Syrian Arab Rep.,5,5,0
26347,2021,Türkiye,Syrian Arab Rep.,6,8,0
26348,2021,Yemen,Syrian Arab Rep.,161,127,0
26349,2021,Stateless,Syrian Arab Rep.,0,0,0
26350,2021,Unknown ,Syrian Arab Rep.,5,0,0
26351,2021,Burundi,United Rep. of Tanzania,155172,8893,0
26352,2021,Dem. Rep. of the Congo,United Rep. of Tanzania,51647,18746,0
26353,2021,Iran (Islamic Rep. of),United Rep. of Tanzania,5,5,0
26354,2021,Lebanon,United Rep. of Tanzania,5,0,0
26355,2021,Rwanda,United Rep. of Tanzania,69,30,0
26356,2021,Somalia,United Rep. of Tanzania,162,0,0
26357,2021,Sudan,United Rep. of Tanzania,0,6,0
26358,2021,South Sudan,United Rep. of Tanzania,6,0,0
26359,2021,Syrian Arab Rep.,United Rep. of Tanzania,5,19,0
26360,2021,United Rep. of Tanzania,United Rep. of Tanzania,6,0,0
26361,2021,Türkiye,United Rep. of Tanzania,0,10,0
26362,2021,Uganda,United Rep. of Tanzania,15,5,0
26363,2021,Yemen,United Rep. of Tanzania,9,55,0
26364,2021,Sri Lanka,Turks and Caicos Islands,7,0,0
26365,2021,Afghanistan,Thailand,168,5,0
26366,2021,Egypt,Thailand,17,0,0
26367,2021,Cambodia,Thailand,317,85,0
26368,2021,China,Thailand,181,13,0
26369,2021,Cameroon,Thailand,53,15,0
26370,2021,Dem. Rep. of the Congo,Thailand,20,0,0
26371,2021,Ethiopia,Thailand,12,5,0
26372,2021,Palestinian,Thailand,265,5,0
26373,2021,Guinea,Thailand,0,5,0
26374,2021,Cote d'Ivoire,Thailand,18,0,0
26375,2021,Iran (Islamic Rep. of),Thailand,87,14,0
26376,2021,Iraq,Thailand,157,0,0
26377,2021,Jordan,Thailand,5,0,0
26378,2021,Lao People's Dem. Rep.,Thailand,8,0,0
26379,2021,Sri Lanka,Thailand,106,19,0
26380,2021,Morocco,Thailand,0,5,0
26381,2021,Myanmar,Thailand,96086,0,0
26382,2021,Nepal,Thailand,5,0,0
26383,2021,Nigeria,Thailand,5,11,0
26384,2021,Pakistan,Thailand,1578,84,0
26385,2021,Somalia,Thailand,196,10,0
26386,2021,Viet Nam,Thailand,961,396,0
26387,2021,Syrian Arab Rep.,Thailand,215,5,0
26388,2021,United Rep. of Tanzania,Thailand,5,0,0
26389,2021,Yemen,Thailand,36,0,0
26390,2021,Zimbabwe,Thailand,9,0,0
26391,2021,Stateless,Thailand,0,0,0
26392,2021,Afghanistan,Tajikistan,10719,3046,0
26393,2021,Iran (Islamic Rep. of),Tajikistan,5,0,0
26394,2021,Stateless,Tajikistan,0,0,0
26395,2021,Afghanistan,Turkmenistan,10,0,0
26396,2021,Azerbaijan,Turkmenistan,6,0,0
26397,2021,Stateless,Turkmenistan,0,0,0
26398,2021,Burundi,Togo,5,0,0
26399,2021,Benin,Togo,21,30,0
26400,2021,Central African Rep.,Togo,251,268,0
26401,2021,Chad,Togo,13,14,0
26402,2021,Cameroon,Togo,7,17,0
26403,2021,Congo,Togo,32,51,0
26404,2021,Dem. Rep. of the Congo,Togo,108,94,0
26405,2021,Gabon,Togo,0,6,0
26406,2021,Palestinian,Togo,0,5,0
26407,2021,Ghana,Togo,8513,0,0
26408,2021,Cote d'Ivoire,Togo,1428,212,0
26409,2021,Iraq,Togo,5,0,0
26410,2021,Liberia,Togo,0,6,0
26411,2021,Lebanon,Togo,11,16,0
26412,2021,Sri Lanka,Togo,0,5,0
26413,2021,Mali,Togo,76,42,0
26414,2021,Niger,Togo,10,0,0
26415,2021,Nigeria,Togo,9,14,0
26416,2021,Rwanda,Togo,113,12,0
26417,2021,Syrian Arab Rep.,Togo,18,8,0
26418,2021,Türkiye,Togo,63,10,0
26419,2021,Bangladesh,Trinidad and Tobago,8,91,0
26420,2021,China,Trinidad and Tobago,0,127,0
26421,2021,Cameroon,Trinidad and Tobago,0,9,0
26422,2021,Colombia,Trinidad and Tobago,11,64,0
26423,2021,Cuba,Trinidad and Tobago,174,2339,0
26424,2021,Dominican Rep.,Trinidad and Tobago,0,139,0
26425,2021,Ghana,Trinidad and Tobago,0,46,0
26426,2021,Grenada,Trinidad and Tobago,0,5,0
26427,2021,Guyana,Trinidad and Tobago,21,64,0
26428,2021,Haiti,Trinidad and Tobago,0,15,0
26429,2021,India,Trinidad and Tobago,0,5,0
26430,2021,Jamaica,Trinidad and Tobago,42,160,0
26431,2021,Sri Lanka,Trinidad and Tobago,5,0,0
26432,2021,Mexico,Trinidad and Tobago,6,0,0
26433,2021,Nicaragua,Trinidad and Tobago,0,5,0
26434,2021,Nigeria,Trinidad and Tobago,5,154,0
26435,2021,Pakistan,Trinidad and Tobago,9,17,0
26436,2021,Peru,Trinidad and Tobago,0,5,0
26437,2021,Philippines,Trinidad and Tobago,0,5,0
26438,2021,Viet Nam,Trinidad and Tobago,0,7,0
26439,2021,Syrian Arab Rep.,Trinidad and Tobago,64,38,0
26440,2021,Tajikistan,Trinidad and Tobago,0,5,0
26441,2021,Trinidad and Tobago,Trinidad and Tobago,0,0,0
26442,2021,Saint Vincent and the Grenadines,Trinidad and Tobago,5,0,0
26443,2021,Venezuela (Bolivarian Republic of),Trinidad and Tobago,3221,18322,0
26444,2021,Algeria,Tunisia,10,12,0
26445,2021,Egypt,Tunisia,0,15,0
26446,2021,Burundi,Tunisia,0,7,0
26447,2021,Benin,Tunisia,0,7,0
26448,2021,Bangladesh,Tunisia,0,6,0
26449,2021,Burkina Faso,Tunisia,11,63,0
26450,2021,Central African Rep.,Tunisia,16,27,0
26451,2021,Chad,Tunisia,5,27,0
26452,2021,Cameroon,Tunisia,42,434,0
26453,2021,Congo,Tunisia,0,8,0
26454,2021,Dem. Rep. of the Congo,Tunisia,0,106,0
26455,2021,Comoros,Tunisia,0,7,0
26456,2021,Eritrea,Tunisia,142,168,0
26457,2021,Ethiopia,Tunisia,5,46,0
26458,2021,Gambia,Tunisia,0,20,0
26459,2021,Palestinian,Tunisia,34,38,0
26460,2021,Ghana,Tunisia,0,6,0
26461,2021,Guinea,Tunisia,10,488,0
26462,2021,Cote d'Ivoire,Tunisia,60,3488,0
26463,2021,Iran (Islamic Rep. of),Tunisia,8,0,0
26464,2021,Iraq,Tunisia,21,11,0
26465,2021,Liberia,Tunisia,5,72,0
26466,2021,Libya,Tunisia,46,139,0
26467,2021,Lebanon,Tunisia,6,23,0
26468,2021,Mali,Tunisia,14,106,0
26469,2021,Morocco,Tunisia,0,5,0
26470,2021,Niger,Tunisia,0,7,0
26471,2021,Nigeria,Tunisia,0,115,0
26472,2021,Rwanda,Tunisia,6,5,0
26473,2021,Senegal,Tunisia,0,37,0
26474,2021,Sierra Leone,Tunisia,5,133,0
26475,2021,Somalia,Tunisia,26,116,0
26476,2021,Sudan,Tunisia,172,344,0
26477,2021,South Sudan,Tunisia,5,21,0
26478,2021,Syrian Arab Rep.,Tunisia,2523,0,0
26479,2021,Togo,Tunisia,0,13,0
26480,2021,Yemen,Tunisia,14,20,0
26481,2021,Afghanistan,Türkiye,7647,133062,0
26482,2021,Iran (Islamic Rep. of),Türkiye,3942,18933,0
26483,2021,Iraq,Türkiye,9258,144376,0
26484,2021,Syrian Arab Rep.,Türkiye,3737369,0,0
26485,2021,Unknown ,Türkiye,1601,8599,0
26486,2021,Afghanistan,United Arab Emirates,5,30,0
26487,2021,Algeria,United Arab Emirates,0,0,0
26488,2021,Egypt,United Arab Emirates,5,8,0
26489,2021,Chad,United Arab Emirates,7,0,0
26490,2021,Eritrea,United Arab Emirates,0,7,0
26491,2021,Ethiopia,United Arab Emirates,8,5,0
26492,2021,Palestinian,United Arab Emirates,16,5,0
26493,2021,Iran (Islamic Rep. of),United Arab Emirates,5,7,0
26494,2021,Iraq,United Arab Emirates,800,544,0
26495,2021,Jordan,United Arab Emirates,6,0,0
26496,2021,Kuwait,United Arab Emirates,5,0,0
26497,2021,Lebanon,United Arab Emirates,16,10,0
26498,2021,Morocco,United Arab Emirates,0,0,0
26499,2021,Pakistan,United Arab Emirates,5,0,0
26500,2021,Philippines,United Arab Emirates,0,0,0
26501,2021,Russian Federation,United Arab Emirates,0,5,0
26502,2021,Somalia,United Arab Emirates,19,0,0
26503,2021,Sudan,United Arab Emirates,13,6,0
26504,2021,Syrian Arab Rep.,United Arab Emirates,439,6526,0
26505,2021,Yemen,United Arab Emirates,6,50,0
26506,2021,Egypt,Uganda,8,0,0
26507,2021,Burundi,Uganda,46109,1891,0
26508,2021,Central African Rep.,Uganda,29,14,0
26509,2021,Chad,Uganda,7,5,0
26510,2021,Cameroon,Uganda,5,8,0
26511,2021,Congo,Uganda,31,0,0
26512,2021,Dem. Rep. of the Congo,Uganda,447540,8997,0
26513,2021,Eritrea,Uganda,11201,10220,0
26514,2021,Ethiopia,Uganda,2691,1504,0
26515,2021,Palestinian,Uganda,5,0,0
26516,2021,Guinea,Uganda,5,0,0
26517,2021,Iran (Islamic Rep. of),Uganda,5,0,0
26518,2021,Kenya,Uganda,239,20,0
26519,2021,Mali,Uganda,0,5,0
26520,2021,Pakistan,Uganda,227,0,0
26521,2021,Rwanda,Uganda,17537,8235,0
26522,2021,Senegal,Uganda,10,0,0
26523,2021,Somalia,Uganda,42202,11790,0
26524,2021,Sudan,Uganda,3003,632,0
26525,2021,South Sudan,Uganda,958927,41,0
26526,2021,Syrian Arab Rep.,Uganda,18,8,0
26527,2021,United Rep. of Tanzania,Uganda,15,0,0
26528,2021,Türkiye,Uganda,63,13,0
26529,2021,Uganda,Uganda,0,0,0
26530,2021,Yemen,Uganda,26,5,0
26531,2021,Stateless,Uganda,0,0,0
26532,2021,Afghanistan,Ukraine,890,1068,0
26533,2021,Algeria,Ukraine,0,12,0
26534,2021,Angola,Ukraine,24,5,0
26535,2021,Egypt,Ukraine,5,15,0
26536,2021,Armenia,Ukraine,52,0,0
26537,2021,Azerbaijan,Ukraine,70,29,0
26538,2021,Bangladesh,Ukraine,5,140,0
26539,2021,Belarus,Ukraine,43,55,0
26540,2021,China,Ukraine,0,5,0
26541,2021,Cameroon,Ukraine,5,32,0
26542,2021,Congo,Ukraine,26,12,0
26543,2021,Dem. Rep. of the Congo,Ukraine,26,36,0
26544,2021,Eritrea,Ukraine,11,27,0
26545,2021,Ethiopia,Ukraine,26,10,0
26546,2021,Palestinian,Ukraine,10,41,0
26547,2021,Georgia,Ukraine,25,0,0
26548,2021,Ghana,Ukraine,0,11,0
26549,2021,Guinea,Ukraine,5,20,0
26550,2021,Haiti,Ukraine,0,5,0
26551,2021,Cote d'Ivoire,Ukraine,0,16,0
26552,2021,India,Ukraine,7,26,0
26553,2021,Iran (Islamic Rep. of),Ukraine,74,53,0
26554,2021,Iraq,Ukraine,74,68,0
26555,2021,Jordan,Ukraine,5,5,0
26556,2021,Kazakhstan,Ukraine,9,9,0
26557,2021,Kyrgyzstan,Ukraine,11,28,0
26558,2021,Libya,Ukraine,5,14,0
26559,2021,Lebanon,Ukraine,9,13,0
26560,2021,Sri Lanka,Ukraine,8,30,0
26561,2021,Rep. of Moldova,Ukraine,0,5,0
26562,2021,Morocco,Ukraine,0,10,0
26563,2021,Myanmar,Ukraine,0,6,0
26564,2021,Nigeria,Ukraine,7,33,0
26565,2021,Pakistan,Ukraine,10,65,0
26566,2021,Russian Federation,Ukraine,175,167,0
26567,2021,Rwanda,Ukraine,5,0,0
26568,2021,Serbia and Kosovo: S/RES/1244 (1999),Ukraine,5,0,0
26569,2021,Senegal,Ukraine,0,5,0
26570,2021,Sierra Leone,Ukraine,5,0,0
26571,2021,Somalia,Ukraine,83,102,0
26572,2021,Viet Nam,Ukraine,0,13,0
26573,2021,Sudan,Ukraine,27,25,0
26574,2021,Syrian Arab Rep.,Ukraine,512,147,0
26575,2021,Tajikistan,Ukraine,23,187,0
26576,2021,Turkmenistan,Ukraine,7,0,0
26577,2021,Tunisia,Ukraine,0,5,0
26578,2021,Türkiye,Ukraine,6,14,0
26579,2021,Ukraine,Ukraine,0,0,854000
26580,2021,Uzbekistan,Ukraine,40,93,0
26581,2021,Yemen,Ukraine,5,47,0
26582,2021,Stateless,Ukraine,47,10,0
26583,2021,Afghanistan,Uruguay,5,6,0
26584,2021,Angola,Uruguay,14,0,0
26585,2021,Egypt,Uruguay,0,5,0
26586,2021,Argentina,Uruguay,0,11,0
26587,2021,Bangladesh,Uruguay,0,149,0
26588,2021,Bolivia (Plurinational State of),Uruguay,5,6,0
26589,2021,Brazil,Uruguay,0,23,0
26590,2021,Chile,Uruguay,0,5,0
26591,2021,Cameroon,Uruguay,12,5,0
26592,2021,Congo,Uruguay,5,0,0
26593,2021,Colombia,Uruguay,162,85,0
26594,2021,Cuba,Uruguay,28,10313,0
26595,2021,Dominican Rep.,Uruguay,0,317,0
26596,2021,Ecuador,Uruguay,8,24,0
26597,2021,Palestinian,Uruguay,0,5,0
26598,2021,Ghana,Uruguay,0,26,0
26599,2021,Guinea-Bissau,Uruguay,0,5,0
26600,2021,Guatemala,Uruguay,5,0,0
26601,2021,Guinea,Uruguay,0,11,0
26602,2021,Haiti,Uruguay,5,23,0
26603,2021,India,Uruguay,0,8,0
26604,2021,Libya,Uruguay,5,0,0
26605,2021,Latvia,Uruguay,5,0,0
26606,2021,Mexico,Uruguay,5,0,0
26607,2021,Morocco,Uruguay,0,17,0
26608,2021,Nicaragua,Uruguay,9,0,0
26609,2021,Nigeria,Uruguay,22,36,0
26610,2021,Pakistan,Uruguay,0,40,0
26611,2021,Paraguay,Uruguay,5,5,0
26612,2021,Peru,Uruguay,7,41,0
26613,2021,Russian Federation,Uruguay,13,5,0
26614,2021,El Salvador,Uruguay,48,7,0
26615,2021,Senegal,Uruguay,0,261,0
26616,2021,Somalia,Uruguay,5,0,0
26617,2021,Syrian Arab Rep.,Uruguay,66,5,0
26618,2021,Türkiye,Uruguay,13,5,0
26619,2021,Ukraine,Uruguay,11,6,0
26620,2021,Venezuela (Bolivarian Republic of),Uruguay,414,2064,0
26621,2021,Stateless,Uruguay,0,0,0
26622,2021,Unknown ,Uruguay,0,0,0
26623,2021,Afghanistan,United States of America,1649,1212,0
26624,2021,Albania,United States of America,1272,2821,0
26625,2021,Algeria,United States of America,147,541,0
26626,2021,Angola,United States of America,299,3361,0
26627,2021,Antigua and Barbuda,United States of America,6,10,0
26628,2021,Egypt,United States of America,14248,9451,0
26629,2021,Argentina,United States of America,23,499,0
26630,2021,Armenia,United States of America,1286,5344,0
26631,2021,Australia,United States of America,0,14,0
26632,2021,Austria,United States of America,13,5,0
26633,2021,Azerbaijan,United States of America,521,1672,0
26634,2021,Bahrain,United States of America,35,64,0
26635,2021,Burundi,United States of America,839,767,0
26636,2021,Belgium,United States of America,13,54,0
26637,2021,Benin,United States of America,76,280,0
26638,2021,Bangladesh,United States of America,2344,10262,0
26639,2021,Bahamas,United States of America,181,240,0
26640,2021,Bhutan,United States of America,27,435,0
26641,2021,Burkina Faso,United States of America,1373,3628,0
26642,2021,Belarus,United States of America,1488,3591,0
26643,2021,Bolivia (Plurinational State of),United States of America,81,845,0
26644,2021,Botswana,United States of America,0,10,0
26645,2021,Brazil,United States of America,1032,19429,0
26646,2021,Bosnia and Herzegovina,United States of America,85,218,0
26647,2021,Bulgaria,United States of America,169,307,0
26648,2021,Belize,United States of America,38,296,0
26649,2021,Cambodia,United States of America,120,69,0
26650,2021,Canada,United States of America,15,82,0
26651,2021,Central African Rep.,United States of America,175,143,0
26652,2021,Cayman Islands,United States of America,5,0,0
26653,2021,Chad,United States of America,220,273,0
26654,2021,China,United States of America,68937,88722,0
26655,2021,Chile,United States of America,23,874,0
26656,2021,Cameroon,United States of America,5081,5485,0
26657,2021,Congo,United States of America,1038,2582,0
26658,2021,Dem. Rep. of the Congo,United States of America,1460,2543,0
26659,2021,Comoros,United States of America,5,5,0
26660,2021,Colombia,United States of America,2557,38168,0
26661,2021,Costa Rica,United States of America,174,718,0
26662,2021,Cuba,United States of America,2689,18040,0
26663,2021,Cabo Verde,United States of America,0,42,0
26664,2021,Czechia,United States of America,8,74,0
26665,2021,Denmark,United States of America,0,5,0
26666,2021,Djibouti,United States of America,359,649,0
26667,2021,Dominica,United States of America,14,61,0
26668,2021,Dominican Rep.,United States of America,247,1359,0
26669,2021,Ecuador,United States of America,1525,25743,0
26670,2021,Equatorial Guinea,United States of America,17,97,0
26671,2021,Eritrea,United States of America,5271,1073,0
26672,2021,Estonia,United States of America,250,37,0
26673,2021,Ethiopia,United States of America,7659,8671,0
26674,2021,Fiji,United States of America,114,425,0
26675,2021,France,United States of America,17,132,0
26676,2021,Gabon,United States of America,48,344,0
26677,2021,Gambia,United States of America,1357,805,0
26678,2021,Palestinian,United States of America,20,136,0
26679,2021,United Kingdom of Great Britain and Northern Ireland,United States of America,27,144,0
26680,2021,Georgia,United States of America,465,2573,0
26681,2021,Germany,United States of America,29,176,0
26682,2021,Ghana,United States of America,499,1049,0
26683,2021,Guinea-Bissau,United States of America,18,48,0
26684,2021,Greece,United States of America,14,88,0
26685,2021,Grenada,United States of America,18,40,0
26686,2021,Guatemala,United States of America,23180,152784,0
26687,2021,Guinea,United States of America,1584,1218,0
26688,2021,Guyana,United States of America,110,526,0
26689,2021,Haiti,United States of America,14695,38333,0
26690,2021,"China, Hong Kong SAR",United States of America,11,182,0
26691,2021,Honduras,United States of America,17149,113713,0
26692,2021,Croatia,United States of America,20,27,0
26693,2021,Hungary,United States of America,9,410,0
26694,2021,Cote d'Ivoire,United States of America,907,1449,0
26695,2021,India,United States of America,9315,46602,0
26696,2021,Indonesia,United States of America,930,3219,0
26697,2021,Ireland,United States of America,0,33,0
26698,2021,Iran (Islamic Rep. of),United States of America,5331,3685,0
26699,2021,Iraq,United States of America,5339,4510,0
26700,2021,Israel,United States of America,97,637,0
26701,2021,Italy,United States of America,9,462,0
26702,2021,Jamaica,United States of America,892,1419,0
26703,2021,Jordan,United States of America,670,3848,0
26704,2021,Japan,United States of America,7,90,0
26705,2021,Kazakhstan,United States of America,1099,4551,0
26706,2021,Kenya,United States of America,1617,6810,0
26707,2021,Kyrgyzstan,United States of America,1590,2210,0
26708,2021,Rep. of Korea,United States of America,21,290,0
26709,2021,Dem. People's Rep. of Korea,United States of America,6,36,0
26710,2021,Kuwait,United States of America,136,304,0
26711,2021,Lao People's Dem. Rep.,United States of America,61,186,0
26712,2021,Liberia,United States of America,1208,1207,0
26713,2021,Libya,United States of America,385,1892,0
26714,2021,Saint Lucia,United States of America,5,24,0
26715,2021,Lebanon,United States of America,381,1918,0
26716,2021,Lesotho,United States of America,6,0,0
26717,2021,Sri Lanka,United States of America,1007,2252,0
